Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,City,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
ORD-2025289,2025-06-06,2025-06-13,Second Class,CUST-00280,Susan Lopez,Consumer,EAST,Boston,furniture,Tables,Tables Item 8,2,0.2,168.66,-8.59
ORD-2032127,2023-09-23,2023-09-25,First Class,CUST-00795,David Lopez,Home Office,WEST,Phoenix,Furnitur ,Tables,Tables Item 6,5,0.2,1189.32,-45.27
ORD-2028275,2023-10-07,2023-10-12,Same Day,CUST-00452, Jessica Miller  ,Consumer,South,Nashville,technology,Phones,Phones Item 55,9,0.15,2711.7,866.5
ORD-2024843,2024-06-17,2024-06-21,Same Day,CUST-00278,Linda White,Consumer,South,Charlotte,TECHNOLOGY,Phones,Phones Item 53,2,0.0,2156.32,502.05
ORD-2029908,2024-06-20,2024-06-25,Same Day,CUST-00516,Michael Jackson,Home Office,east,Boston,furniture,Chairs,Chairs Item 5,10,0.0,935.6,179.05
ORD-2027024,2024-08-14,2024-08-18,Second Class,CUST-00310,Jessica Moore,Consumer,EAST,Philadelphia,Furnitur ,Bookcases,Bookcases Item 14,3,0.3,889.81,-72.34
ORD-2023369,2024-06-10,2024-06-12,Standard Class,CUST-00077,Jennifer Jones,Consumer,West,Phoenix,FURNITURE,Tables,Tables Item 6,9,0.0,2675.97,902.38
ORD-2026179,2025-11-14,2025-11-19,Same Day,CUST-00361,Thomas White,Corporate,south,Charlotte,Office Supplies,Paper,Paper Item 35,7,0.15,691.45,4.13
ORD-2029948,2024-12-20,2024-12-27,First Class,CUST-00277,Paul Hernandez,Home Office,West,Phoenix,OfficeSupplies,Binders,Binders Item 30,5,0.0,588.95,145.54
ORD-2023236,2024-01-18,2024-01-25,First Class,CUST-00404,Betty Martin,Corporate,South,Miami,Tech,Phones,Phones Item 55,7 units,0.1,2233.16,304.51
ORD-2031885,2023-07-21,2023-07-25,Standard Class,CUST-00287,Jessica White,Consumer,East,Newark,Furniture,Furnishings,Furnishings Item 22,7,0.1,1033.45,118.0
ORD-2023883,2024-07-21,2024-07-24,First Class,CUST-00743,Robert Martinez,Corporate,central,Dallas,furniture,Furnishings,Furnishings Item 21,6,0.2,1569.07,218.25
ORD-2030863,2024-10-07,2024-10-11,Standard Class,CUST-00397,Sarah Jones,Consumer,EAST,Newark,Furnitur ,Tables,Tables Item 8,11,0.15,985.58,264.42
ORD-2025106,2023-12-04,2023-12-11,Same Day,CUST-00718,Patricia Moore,Corporate,west,San Francisco,Office Supplies,Art,Art Item 45,3,0.0,36.39,11.85
ORD-2030561,2024-10-14,2024-10-18,Standard Class,CUST-00619,Joseph Lopez,Consumer,EAST,Philadelphia,office supplies,Paper,Paper Item 34,1,0.15,101.7,10.68
ORD-2032640,2024-07-17,2024-07-24,Standard Class,CUST-00789,Thomas White,Consumer,Central,Chicago,technology,Machines,Machines Item 65,1,0.4,898.63,12.2
ORD-2027400,2025-03-22,2025-03-29,Standard Class,CUST-00705,Susan Anderson,Consumer,EAST,Newark,Office Supplies,Art,Art Item 48,9,0.0,362.52,96.69
ORD-2024809,2025-09-26,2025-10-01,Standard Class,CUST-00626,Patricia Johnson,Consumer,east,New York,Tech,Accessories,Accessories Item 71,6,0.3,2550.7,241.73
ORD-2025702,2025-06-24,2025-06-26,Standard Class,CUST-00639,Elizabeth Jackson,Consumer,South,Miami,furniture,Tables,Tables Item 8,5,0.0,527.05,118.46
ORD-2030336,2024-10-30,2024-11-06,Second Class,CUST-00467,Michael Lee,Home Office,EAST,Philadelphia,Technology,Phones,Phones Item 56,1,0.1,231.19,34.7
ORD-2030555,2023-09-08,2023-09-13,Second Class,CUST-00380,Sarah Lee,Home Office,west,San Francisco,Office Supplies,Labels,Labels Item 52,3,0.2,263.64,31.98
ORD-2029502,2024-12-27,2024-12-31,First Class,CUST-00365,Susan Jackson,Home Office,East,Newark,Office Supplies,Binders,Binders Item 28,4 units,0.0,112.72,23.07
ORD-2031512,2025-08-19,2025-08-26,Standard Class,CUST-00479,Mary Perez,Corporate,Central,Detroit,Office  Supplies,Paper,Paper Item 33,3,0.0,141.93,27.31
ORD-2024010,2025-01-13,2025-01-20,Standard Class,CUST-00766,Charles Johnson,Home Office,south,Miami,Furnitur ,Chairs,Chairs Item 2,11,0.0,1759.78,692.48
ORD-2031529,2025-02-02,2025-02-07,First Class,CUST-00491,Nancy Jackson,Consumer,SOUTH,Nashville,Furnitur ,Furnishings,Furnishings Item 19,3,0.0,1845.39,736.99
ORD-2030263,2023-04-30,2023-05-07,Standard Class,CUST-00453,Patricia Miller,Home Office,WEST,Los Angeles,OfficeSupplies,Binders,Binders Item 32,4,0.2,83.42,15.74
ORD-2023929,2025-10-18,2025-10-21,Standard Class,CUST-00116,Paul Taylor,Consumer,Centrl,Chicago,OfficeSupplies,Labels,Labels Item 52,11,0.0,1208.35,450.47
ORD-2030289,2025-07-21,2025-07-23,First Class,CUST-00711,Patricia Smith,Consumer,Centrl,Houston,office supplies,Binders,Binders Item 31,4,0.0,473.72,78.42
ORD-2025908,2025-01-02,2025-01-09,Standard Class,CUST-00301,Chris Taylor,Consumer,west,Seattle,Furniture,Tables,Tables Item 11,11,0.0,4829.22,2131.0
ORD-2027283,2025-04-02,2025-04-04,Standard Class,CUST-00752,Susan Smith,Home Office,East,Boston,technology,Machines,Machines Item 66,7,0.5,4724.44,-2391.44
ORD-2025593,2024-04-07,2024-04-10,Second Class,CUST-00060,Patricia White,Corporate,Centrl,Detroit,Furnitur ,Tables,Tables Item 7,6,0.0,5013.48,1472.18
ORD-2028145,2025-02-04,2025-02-08,Second Class,CUST-00750,Linda Thompson,Home Office,EAST,Philadelphia,Technology,Phones,Phones Item 60,4,0.5,294.88,-145.66
ORD-2026365,2024-01-30,2024-02-01,First Class,CUST-00593,Karen Garcia,Corporate,East,Boston,Furnitur ,Furnishings,Furnishings Item 22,11,0.15,1533.77,16.15
ORD-2029998,2023-08-02,2023-08-05,Standard Class,CUST-00432,Karen Lee,Corporate,central,Detroit,Technology,Copiers,Copiers Item 77,10,0.3,271.74,43.91
ORD-2027958,09/10/2024,2024-10-12,Standard Class,CUST-00190,David Johnson,Consumer,WEST,San Francisco,furniture,Furnishings,Furnishings Item 20,3,0.1,1200.5,215.09
ORD-2028941,2024-10-27,2024-11-01,Standard Class,CUST-00472,John Anderson,Consumer,SOUTH,Charlotte,Technology,Machines,Machines Item 61,7,0.0,2196.6,720.61
ORD-2032048,2024-02-06,2024-02-13,Same Day,CUST-00061,Barbara Johnson,Corporate,South,Charlotte,Tech,Phones,Phones Item 54,2,0.0,1194.42,474.95
ORD-2030029,2025-01-05,2025-01-12,Standard Class,CUST-00085,Elizabeth Thompson,Consumer,central,Detroit,Tech,Phones,Phones Item 53,5,0.2,4312.64,-174.83
ORD-2026817,2025-04-10,2025-04-12,Standard Class,CUST-00270,Lisa Jones,Consumer,central,Dallas,Tech,Phones,Phones Item 54,6,0.3,2508.28,378.79
ORD-2030789,2023-07-27,2023-08-03,Standard Class,CUST-00359,Thomas Thomas,Consumer,east,Boston,OfficeSupplies,Binders,Binders Item 28,7,0.0,197.26,47.82
ORD-2024312,01/02/2024,2024-02-06,Second Class,CUST-00535,Susan Lee,Corporate,central,Chicago,Office  Supplies,Art,Art Item 46,9,0.0,1065.78,424.27
ORD-2028123,2025-10-29,2025-11-03,First Class,CUST-00182,Elizabeth Smith,Consumer,EAST,Philadelphia,OfficeSupplies,Art,Art Item 45,8,0.15,82.48,24.8
ORD-2026908,2025-10-23,2025-10-30,Standard Class,CUST-00584,David Brown,Consumer,east,Boston,office supplies,Paper,Paper Item 35,7,0.1,732.12,54.83
ORD-2029949,2025-03-17,2025-03-22,Second Class,CUST-00274,Jessica Lopez,Corporate,south,Charlotte,office supplies,Storage,Storage Item 40,8,0.0,168.0,59.99
ORD-2032067,2024-10-25,2024-10-28,Second Class,CUST-00082,Sarah Martinez,Consumer,west,Phoenix,Tech,Copiers,Copiers Item 73,4,0.0,1120.32,424.47
ORD-2030805,2024-11-10,2024-11-13,Second Class,CUST-00725,Karen Garcia,Consumer,south,Nashville,Office Supplies,Binders,Binders Item 31,9,0.0,1065.87,247.56
ORD-2032667,2024-01-24,2024-01-29,Second Class,CUST-00133,Jennifer Gonzalez,Consumer,East,Philadelphia,Furniture,Furnishings,Furnishings Item 23,2,0.0,1683.6,616.39
ORD-2026030,2025-06-09,2025-06-11,Standard Class,CUST-00739,Charles Garcia,Consumer,Central,Houston,Office Supplies,Art,Art Item 47,9,,167.54,37.66
ORD-2027500,2024-12-17,2024-12-24,First Class,CUST-00762,Richard Hernandez,Corporate,Centrl,Chicago,office supplies,Labels,Labels Item 49,3,0.0,60.36,20.36
ORD-2024143,2025-08-31,2025-09-07,Standard Class,CUST-00404,Betty Martin,Corporate,South,Atlanta,Furniture,Tables,Tables Item 11,3,0.2,1053.65,102.33
ORD-2032780,2023-12-26,2023-12-30,Second Class,CUST-00158,Susan Lopez,Consumer,Central,Chicago,Tech,Phones,Phones Item 53,11,0.15,10080.8,2961.89
ORD-2032068,2024-01-02,2024-01-09,Same Day,CUST-00254,Thomas Thompson,Consumer,west,Los Angeles,Office  Supplies,Binders,Binders Item 28,10,0.2,225.44,47.89
ORD-2026815,2025-10-17,2025-10-22,First Class,CUST-00275,Susan Gonzalez,Corporate,west,Los Angeles,office supplies,Storage,Storage Item 44,6,0.5,242.07,-60.07
ORD-2024092,2024-11-14,2024-11-17,Standard Class,CUST-00356,Joseph Jackson,Consumer,south,Miami,Office  Supplies,Paper,Paper Item 36,3,0.0,207.0,60.08
ORD-2023934,2025-04-17,2025-04-22,Standard Class,CUST-00063,Mary Davis,Home Office,west,Phoenix,Office  Supplies,Binders,Binders Item 31,6,0.3,497.41,-9.89
ORD-2026070,14/05/2025,2025-05-16,Standard Class,CUST-00068,Chris White,Home Office,west,Phoenix,Tech,Copiers,Copiers Item 75,5,0.0,720.45,176.47
ORD-2030689,2024-08-30,2024-09-03,Standard Class,CUST-00718,Patricia Moore,Corporate,west,Los Angeles,Furniture,Tables,Tables Item 9,2,0.3,953.15,-46.36
ORD-2028053,2025-09-25,2025-10-02,Same Day,CUST-00794,William Johnson,Home Office,South,Miami,technology,Accessories,Accessories Item 71,9,0.0,5465.79,845.7
ORD-2023383,2024-05-21,2024-05-25,Standard Class,CUST-00333,Charles Wilson,Consumer,WEST,San Francisco,furniture,Chairs,Chairs Item 5,11,0.15,874.79,286.33
ORD-2027876,2024-05-18,2024-05-20,Second Class,CUST-00710,Thomas Perez,Consumer,West,San Francisco,office supplies,Labels,Labels Item 50,4,0.1,395.21,81.04
ORD-2027205,2025-01-27,2025-02-01,Second Class,CUST-00793, Daniel Rodriguez  ,Home Office,Centrl,Chicago,Technology,Accessories,Accessories Item 68,5,0.2,5435.92,1034.48
ORD-2032681,2025-11-06,2025-11-08,Same Day,CUST-00075,Richard Brown,Consumer,Central,Chicago,Office  Supplies,Storage,Storage Item 43,7,0.3,129.85,19.37
ORD-2032789,2025-04-12,2025-04-15,Standard Class,CUST-00108,John Taylor,Corporate,Centrl,Detroit,Technology,Copiers,Copiers Item 75,7,0.15,857.34,300.61
ORD-2032537,2025-06-13,2025-06-15,Standard Class,CUST-00789,Thomas White,Consumer,central,Chicago,Technology,Copiers,Copiers Item 76,10,0.0,17741.0,7126.73
ORD-2026595,2023-12-06,2023-12-09,First Class,CUST-00215,Thomas Brown,Consumer,Centrl,Chicago,technology,Machines,Machines Item 67,6,0.1,5801.06,1945.59
ORD-2028056,2025-05-22,2025-05-25,Standard Class,CUST-00064,Richard Thompson,Consumer,south,Charlotte,Office Supplies,Storage,Storage Item 43,3,0.0,79.5,27.1
ORD-2032278,2024-09-28,2024-10-05,Standard Class,CUST-00390,Jennifer Jones,Corporate,EAST,Newark,Furnitur ,Tables,Tables Item 6,2,0.0,594.66,206.05
ORD-2027754,2025-04-15,2025-04-20,Standard Class,CUST-00520,Paul Martin,Corporate,Centrl,Detroit,OfficeSupplies,Art,Art Item 46,3,0.0,355.26,54.76
ORD-2029727,2025-10-17,2025-10-22,Second Class,CUST-00532,Daniel Johnson,Consumer,EAST,Philadelphia,office supplies,Art,Art Item 46,2,0.0,236.84,40.52
ORD-2028440,14/06/2024,2024-06-21,Standard Class,CUST-00017,Robert Davis,Consumer,central,Chicago,Furnitur ,Bookcases,Bookcases Item 16,4,0.15,387.4,53.54
ORD-2026676,2023-08-17,2023-08-20,Standard Class,CUST-00602,Robert Anderson,Consumer,South,Atlanta,TECHNOLOGY,Phones,Phones Item 56,8,0.0,2055.04,448.81
ORD-2023126,2023-11-16,2023-11-20,Standard Class,CUST-00076,Sarah Davis,Consumer,west,San Francisco,Office Supplies,Storage,Storage Item 39,6,0.0,513.9,96.39
ORD-2023476,2025-09-16,2025-09-20,Standard Class,CUST-00503,David Rodriguez,Consumer,SOUTH,Charlotte,furniture,Bookcases,Bookcases Item 17,8,0.0,3035.2,1069.41
ORD-2027052,2024-03-17,2024-03-20,First Class,CUST-00676,Jessica Martin,Consumer,Central,Detroit,Furnitur ,Furnishings,Furnishings Item 24,-5,0.1,2000.25,366.78
ORD-2023047,2023-06-05,2023-06-07,Second Class,CUST-00378,Mary Lee,Consumer,Central,Houston,Office  Supplies,Storage,Storage Item 41,10,0.0,716.0,257.47
ORD-2028208,2024-06-26,2024-06-29,Second Class,CUST-00321,David Miller,Consumer,West,San Francisco,OfficeSupplies,Paper,Paper Item 34,4,0.1,430.74,95.28
ORD-2026261,2025-08-06,2025-08-08,Standard Class,CUST-00413,Jessica Jackson,Home Office,west,Phoenix,TECHNOLOGY,Phones,Phones Item 59,5,0.0,2612.2,637.88
ORD-2031740,2023-07-14,2023-07-19,Same Day,CUST-00042,Robert Davis,Consumer,SOUTH,Charlotte,office supplies,Storage,Storage Item 41,5,0.3,250.6,15.66
ORD-2024999,2025-08-26,2025-08-29,Standard Class,CUST-00621, Charles Thompson  ,Home Office,WEST,Seattle,furniture,Chairs,Chairs Item 1,9,0.0,4263.03,1243.56
ORD-2025421,2025-07-26,2025-07-31,First Class,CUST-00090,Betty Wilson,Corporate,south,Charlotte,Office  Supplies,Storage,Storage Item 40,11,0.15,196.35,9.16
ORD-2028114,2025-05-11,2025-05-14,Same Day,CUST-00508,Jessica Martinez,Consumer,East,Philadelphia,Furniture,Chairs,Chairs Item 4,8,0.0,782.16,140.01
ORD-2026406,2025-08-14,2025-08-18,Standard Class,CUST-00565,Robert Williams,Home Office,SOUTH,Miami,Office  Supplies,Storage,Storage Item 37,11,,896.17,370.93
ORD-2025521,2024-06-02,2024-06-04,Standard Class,CUST-00300,Barbara Thomas,Consumer,East,Newark,TECHNOLOGY,Phones,Phones Item 55,3,0.1,957.07,64.48
ORD-2027817,2024-09-24,2024-10-01,Standard Class,CUST-00201,Chris Hernandez,Consumer,WEST,San Francisco,OfficeSupplies,Art,Art Item 47,5,0.3,76.65,-2.31
ORD-2031557,2025-06-24,2025-06-27,First Class,CUST-00396,James Taylor,Consumer,south,Nashville,FURNITURE,Furnishings,Furnishings Item 18,6,0.0,1977.0,364.15
ORD-2025881,2024-06-23,2024-06-27,Standard Class,CUST-00006,Susan Johnson,Home Office,South,Atlanta,Furniture,Tables,Tables Item 6,5,0.0,1486.65,260.64
ORD-2028394,2025-01-01,2025-01-05,Standard Class,CUST-00621,Charles Thompson,Home Office,WEST,Seattle,Furnitur ,Tables,Tables Item 10,10,0.2,5940.08,1568.7
ORD-2031642,2025-04-30,2025-05-02,First Class,CUST-00697,Michael Thomas,Consumer,Centrl,Dallas,office supplies,Storage,Storage Item 37,9,0.0,733.23,230.61
ORD-2031615,2025-05-12,2025-05-17,Second Class,CUST-00494,Chris Moore,Consumer,Central,Chicago,Office  Supplies,Art,Art Item 45,9,0.2,87.34,-3.16
ORD-2026601,2025-07-19,2025-07-21,Standard Class,CUST-00659,Elizabeth Miller,Consumer,East,Newark,technology,Phones,Phones Item 59,6,0.0,3134.64,653.98
ORD-2032159,2024-06-22,2024-06-29,Standard Class,CUST-00618,Paul Lopez,Corporate,west,Los Angeles,Technology,Accessories,Accessories Item 71,11,0.0,6680.41,2941.49
ORD-2031514,2024-10-07,2024-10-09,Same Day,CUST-00575,Linda Thomas,Consumer,EAST,Philadelphia,Technology,Copiers,Copiers Item 74,1,0.1,986.65,287.06
ORD-2031476,2024-02-12,2024-02-14,Standard Class,CUST-00792,Sarah Taylor,Consumer,west,Los Angeles,Furnitur ,Tables,Tables Item 11,11,0.15,4104.84,755.61
ORD-2023042,2025-09-21,2025-09-24,First Class,CUST-00536,Jennifer Moore,Consumer,east,Philadelphia,technology,Phones,Phones Item 58,9,0.1,10510.16,4040.72
ORD-2025277,2025-02-08,2025-02-11,Standard Class,CUST-00739,Charles Garcia,Consumer,central,Dallas,office supplies,Paper,Paper Item 35,1,0.0,116.21,21.21
ORD-2028993,2023-06-20,2023-06-23,Standard Class,CUST-00711,Patricia Smith,Consumer,Central,Chicago,furniture,Furnishings,Furnishings Item 20,4,0.0,1778.52,661.12
ORD-2027481,2024-05-30,2024-06-02,Standard Class,CUST-00288,James Lopez,Home Office,central,Chicago,Office Supplies,Binders,Binders Item 29,1,0.0,14.78,6.6
ORD-2024275,2024-01-19,2024-01-26,Second Class,CUST-00507,Jennifer Williams,Consumer,Central,Detroit,Technology,Phones,Phones Item 60,6,0.0,884.64,367.08
ORD-2029859,2025-05-06,2025-05-13,Second Class,CUST-00742,Joseph Hernandez,Corporate,south,Atlanta,TECHNOLOGY,Machines,Machines Item 66,10,0.0,13498.4,5988.47
ORD-2028409,2025-05-15,2025-05-19,First Class,CUST-00643,Betty Brown,Corporate,south,Charlotte,Office  Supplies,Labels,Labels Item 51,4,0.0,82.12,21.07
ORD-2024380,2024-12-14,2024-12-16,Same Day,CUST-00254,Thomas Thompson,Consumer,west,Seattle,office supplies,Storage,Storage Item 39,11,0.0,942.15,246.4
ORD-2027993,2025-02-23,2025-02-27,Second Class,CUST-00262,Patricia Gonzalez,Home Office,EAST,Newark,Furnitur ,Tables,Tables Item 8,3,0.0,316.23,95.33
ORD-2031402,2025-01-09,2025-01-16,Standard Class,CUST-00219,Betty Perez,Consumer,west,San Francisco,TECHNOLOGY,Phones,Phones Item 56,2,0.0,513.76,106.69
ORD-2023211,2025-01-16,2025-01-23,Standard Class,CUST-00456,Susan Martinez,Consumer,central,Houston,Technology,Machines,Machines Item 64,2,0.0,803.7,250.48
ORD-2029496,2023-11-02,2023-11-05,Standard Class,CUST-00692,John Jackson,Corporate,SOUTH,Charlotte,Technology,Phones,Phones Item 59,3,0.0,1567.32,451.27
ORD-2030133,2024-11-27,2024-12-04,First Class,CUST-00156,Mary Smith,Consumer,Centrl,Houston,office supplies,Labels,Labels Item 50,10,0.0,1097.8,370.2
ORD-2023203,2024-05-29,2024-06-03,Standard Class,CUST-00248,Michael Gonzalez,Consumer,WEST,Los Angeles,Office  Supplies,Binders,Binders Item 25,7,0.1,216.72,31.35
ORD-2030650,2023-12-18,2023-12-25,Standard Class,CUST-00701,Paul Wilson,Consumer,Centrl,Dallas,technology,Accessories,Accessories Item 69,7,0.0,9652.09,2086.04
ORD-2029668,2025-07-24,2025-07-28,Standard Class,CUST-00641,Charles Smith,Consumer,Central,Houston,Tech,Machines,Machines Item 64,3,0.0,1205.55,441.67
ORD-2024547,2025-01-19,2025-01-23,Same Day,CUST-00731, Joseph Thomas  ,Home Office,Central,Dallas,technology,Phones,Phones Item 56,8,0.15,1746.78,508.43
ORD-2027946,2025-05-02,2025-05-04,Second Class,CUST-00762,Richard Hernandez,Corporate,Central,Dallas,Tech,Phones,Phones Item 59,8,0.3,2925.66,-417.72
ORD-2029486,2023-09-13,2023-09-17,Same Day,CUST-00422,Lisa Gonzalez,Corporate,Central,Chicago,Furnitur ,Chairs,Chairs Item 1,2,0.0,947.34,365.51
ORD-2032513,2024-09-18,2024-09-22,Standard Class,CUST-00420,Daniel Smith,Consumer,Central,Chicago,furniture,Bookcases,Bookcases Item 15,5,0.2,943.68,225.56
ORD-2028140,2023-09-28,2023-10-02,Standard Class,CUST-00211,Joseph Martin,Corporate,west,Seattle,Office Supplies,Art,Art Item 45,2,0.1,21.83,3.58
ORD-2024319,2024-11-09,2024-11-12,First Class,CUST-00604,William Taylor,Consumer,East,Newark,Furniture,Tables,Tables Item 8,3,0.0,316.23,94.84
ORD-2031281,2024-11-08,2024-11-10,Second Class,CUST-00274,Jessica Lopez,Corporate,SOUTH,Charlotte,TECHNOLOGY,Accessories,Accessories Item 72,11,0.0,14783.23,4777.09
ORD-2024591,2025-11-06,2025-11-11,Standard Class,CUST-00371,Richard Martinez,Consumer,WEST,Phoenix,Office Supplies,Paper,Paper Item 33,9,0.0,425.79,96.31
ORD-2029545,2024-12-25,2025-01-01,Standard Class,CUST-00691,Mary Garcia,Consumer,south,Miami,OfficeSupplies,Art,Art Item 46,1 units,0.0,118.42,20.38
ORD-2026843,2024-11-19,2024-11-26,Standard Class,CUST-00649,William Martinez,Home Office,SOUTH,Atlanta,Office  Supplies,Storage,Storage Item 39,6,0.15,436.82,74.16
ORD-2031830,2025-04-18,2025-04-25,Standard Class,CUST-00037,David Jones,Consumer,South,Miami,FURNITURE,Furnishings,Furnishings Item 21,8,0.0,2615.12,812.27
ORD-2027155,2023-09-15,2023-09-18,Standard Class,CUST-00769,Susan Lopez,Corporate,East,Newark,FURNITURE,Chairs,Chairs Item 2,10,0.15,1359.83,344.42
ORD-2029561,2025-08-08,2025-08-10,Second Class,CUST-00162,John Martinez,Consumer,Centrl,Dallas,OfficeSupplies,Storage,Storage Item 40,2,0.2,33.6,3.52
ORD-2026801,10/08/2023,2023-08-13,Second Class,CUST-00794,William Johnson,Home Office,south,Miami,OfficeSupplies,Binders,Binders Item 25,8,0.0,275.2,67.74
ORD-2031191,2023-12-19,2023-12-24,Same Day,CUST-00795,David Lopez,Home Office,WEST,Los Angeles,TECHNOLOGY,Machines,Machines Item 66,3,0.2,3239.62,597.42
ORD-2032768,2024-12-02,2024-12-06,Standard Class,CUST-00766,Charles Johnson,Home Office,SOUTH,Charlotte,Furnitur ,Furnishings,Furnishings Item 18,1,0.15,280.08,45.95
ORD-2027942,2023-12-22,2023-12-26,Standard Class,CUST-00747,Barbara Jones,Corporate,central,Dallas,Office Supplies,Binders,Binders Item 28,4,0.1,101.45,20.32
ORD-2028659,2025-01-21,2025-01-25,Standard Class,CUST-00092,Linda Thomas,Corporate,south,Miami,furniture,Bookcases,Bookcases Item 16,4,0.0,455.76,132.13
ORD-2024438,2025-10-09,2025-10-14,Standard Class,CUST-00667,David Thompson,Consumer,central,Dallas,OfficeSupplies,Storage,Storage Item 39,1,0.0,85.65,34.6
ORD-2031277,2025-02-06,2025-02-10,Second Class,CUST-00010,Linda Hernandez,Home Office,EAST,Newark,Technology,Machines,Machines Item 65,6,0.0,8986.32,3945.74
ORD-2026730,2024-05-18,2024-05-25,First Class,CUST-00287,Jessica White,Consumer,EAST,New York,Office  Supplies,Storage,Storage Item 37,6,0.0,488.82,185.91
ORD-2025700,2023-11-21,2023-11-24,Standard Class,CUST-00590,Daniel Johnson,Corporate,south,Charlotte,technology,Machines,Machines Item 65,11,0.0,16474.92,6439.77
ORD-2025933,2024-07-04,2024-07-07,Standard Class,CUST-00797,Patricia Miller,Consumer,South,Charlotte,Furniture,Furnishings,Furnishings Item 21,9,0.0,2942.01,989.51
ORD-2029255,2023-05-14,2023-05-21,Second Class,CUST-00323,Robert Perez,Consumer,Centrl,Houston,Furnitur ,Bookcases,Bookcases Item 16,6,0.1,615.28,106.78
ORD-2025786,2025-03-23,2025-03-27,First Class,CUST-00562,Nancy Jones,Consumer,east,Boston,OfficeSupplies,Labels,Labels Item 49,8,0.0,160.96,54.0
ORD-2023585,2025-01-03,2025-01-08,Standard Class,CUST-00463,Barbara Jackson,Corporate,central,Detroit,technology,Accessories,Accessories Item 68,4,0.4,0.0,-68.83
ORD-2025243,2025-06-12,2025-06-15,Standard Class,CUST-00310,Jessica Moore,Consumer,East,New York,technology,Accessories,Accessories Item 72,6,0.0,8063.58,1585.35
ORD-2026113,2024-09-13,2024-09-17,Standard Class,CUST-00232,Nancy Anderson,Corporate,SOUTH,Atlanta,FURNITURE,Tables,Tables Item 10,6,0.0,4455.06,1467.34
ORD-2023466,2025-06-19,2025-06-24,Standard Class,CUST-00412,Chris Jackson,Consumer,EAST,Philadelphia,FURNITURE,Furnishings,Furnishings Item 19,1,0.0,615.13,148.41
ORD-2029175,2024-02-15,2024-02-22,Same Day,CUST-00607,Jessica Johnson,Home Office,West,Phoenix,OfficeSupplies,Storage,Storage Item 37,10,0.15,692.5,227.29
ORD-2027944,2025-03-11,2025-03-18,Standard Class,CUST-00622,Paul Lopez,Corporate,West,Phoenix,office supplies,Paper,Paper Item 36,11,0.0,759.0,150.75
ORD-2027937,2024-04-20,2024-04-23,Standard Class,CUST-00770,Charles Gonzalez,Consumer,west,Seattle,technology,Copiers,Copiers Item 73,2,0.0,560.16,221.92
ORD-2026117,2025-04-16,2025-04-23,First Class,CUST-00040,John Brown,Corporate,Central,Dallas,Technology,Machines,Machines Item 65,9,0.0,13479.48,3599.36
ORD-2025857,2024-10-30,2024-11-04,Same Day,CUST-00679,Thomas Wilson,Corporate,Centrl,Detroit,Furnitur ,Tables,Tables Item 9,7,0.1,4289.17,476.3
ORD-2031819,2023-06-21,2023-06-26,Same Day,CUST-00438,Michael Thompson,Home Office,South,Charlotte,Technology,Accessories,Accessories Item 70,7,0.0,8993.81,2993.45
ORD-2031445,2025-11-06,2025-11-13,Standard Class,CUST-00430,Joseph Martinez,Consumer,Centrl,Detroit,Tech,Phones,Phones Item 58,2,0.0,2595.1,537.52
ORD-2025107,2025-07-17,2025-07-22,Standard Class,CUST-00404,Betty Martin,Corporate,SOUTH,Charlotte,Office Supplies,Paper,Paper Item 35,4,0.3,325.39,-65.14
ORD-2031590,2025-01-14,2025-01-17,Standard Class,CUST-00554,Nancy Martin,Consumer,west,Seattle,Office Supplies,Storage,Storage Item 42,6,0.0,270.54,98.65
ORD-2032789,2025-04-12,2025-04-15,First Class,CUST-00108,John Taylor,Corporate,Centrl,Detroit,TECHNOLOGY,Phones,Phones Item 59,9,0.0,4701.96,1843.6
ORD-2025154,2025-05-14,2025-05-19,Standard Class,CUST-00706,Jennifer Hernandez,Corporate,Centrl,Dallas,technology,Machines,Machines Item 65,2,0.0,2995.44,1114.44
ORD-2024350,2025-04-17,2025-04-24,Standard Class,CUST-00167,Paul Garcia,Corporate,west,Phoenix,OfficeSupplies,Binders,Binders Item 29,11,0.0,162.58,64.71
ORD-2028438,2023-07-11,2023-07-16,Second Class,CUST-00229,Joseph Jackson,Corporate,Central,Houston,furniture,Chairs,Chairs Item 1,1,0.1,426.3,65.72
ORD-2029937,2024-05-23,2024-05-26,Standard Class,CUST-00679,Thomas Wilson,Corporate,central,Dallas,Technology,Phones,Phones Item 55,2,0.1,638.05,70.08
ORD-2027067,2025-06-16,2025-06-19,Second Class,CUST-00471,Joseph Davis,Corporate,Centrl,Dallas,office supplies,Storage,Storage Item 42,6,0.0,270.54,89.25
ORD-2029256,2023-03-14,2023-03-21,Standard Class,CUST-00079,Chris Lee,Corporate,Centrl,Chicago,office supplies,Binders,Binders Item 31,4,0.15,402.66,57.46
ORD-2031568,2024-10-20,2024-10-22,Standard Class,CUST-00072,Paul Martinez,Consumer,EAST,Newark,Office  Supplies,Art,Art Item 47,5,0.15,93.08,3.34
ORD-2029687,2025-05-07,2025-05-14,First Class,CUST-00206,Susan Miller,Corporate,WEST,Phoenix,technology,Phones,Phones Item 53,8,0.3,6037.7,-803.65
