Order ID,Order Date,Year,Month,Month Number,Year-Month,Customer ID,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Profit Margin %,Order Value,Payment Method
ORD10635,2024-01-11,2024,Jan,1,2024-01,CUST0388,Ravi Rao,South,Hyderabad,Furniture,Office Chair,Office Chair,1,3394.32,0.3,2376.02,126.39,5.31939966835296,2376.02,UPI
ORD10553,2024-07-11,2024,Jul,7,2024-07,CUST0059,Priya Patel,North,Chandigarh,Stationery,Gel Pen Set,Gel Pen Set,2,4275.22,0.0,8550.44,4222.67,49.38541174489266,8550.44,Credit Card
ORD11329,2024-12-03,2024,Dec,12,2024-12,CUST0295,Myra Singh,West,Ahmedabad,Electronics,Smart Watch,Smart Watch,1,2319.17,0.0,2319.17,262.49,11.318273347792529,2319.17,Net Banking
ORD11056,2024-11-04,2024,Nov,11,2024-11,CUST0364,Arjun Sharma,South,Chennai,Clothing,Winter Jacket,Winter Jacket,1,2896.9,0.1,2607.21,1021.54,39.18134711051277,2607.21,UPI
ORD11869,2024-10-13,2024,Oct,10,2024-10,CUST0467,Anika Kumar,East,Patna,Electronics,Smart Watch,Smart Watch,1,2319.17,0.2,1855.34,-201.34,-10.851919324759884,1855.34,UPI
ORD11709,2024-04-17,2024,Apr,4,2024-04,CUST0226,Nikhil Patel,South,Hyderabad,Electronics,Portable SSD 1TB,Portable SSD 1TB,1,3916.61,0.0,3916.61,516.61,13.190233390610759,3916.61,UPI
ORD10797,2024-06-15,2024,Jun,6,2024-06,CUST0172,Ravi Patel,North,Chandigarh,Electronics,Laptop Stand,Laptop Stand,2,4602.67,0.15,7824.54,-105.78,-1.3519005590104978,7824.54,UPI
ORD11991,2024-06-19,2024,Jun,6,2024-06,CUST0396,Meera Gupta,South,Chennai,Clothing,Winter Jacket,Winter Jacket,1,2896.9,0.05,2752.06,1166.39,42.38243352252495,2752.06,Net Banking
ORD11752,2024-01-26,2024,Jan,1,2024-01,CUST0002,Priya Singh,North,Delhi,Electronics,Noise Cancelling Headphones,Noise Cancelling Headphones,2,899.46,0.0,1619.03,177.97,10.992384328888285,1619.03,UPI
ORD11265,2025-02-05,2025,Feb,2,2025-02,CUST0389,Anika Sharma,West,Mumbai,Clothing,Formal Shirt,Formal Shirt,1,1477.42,0.0,1477.42,491.31,33.25459246524346,1477.42,Credit Card
ORD12051,2024-10-30,2024,Oct,10,2024-10,CUST0047,Meera Singh,North,Jaipur,Electronics,Wireless Mouse,Wireless Mouse,3,4677.64,0.0,14032.92,2820.64,20.100164470402454,14032.92,Net Banking
ORD10175,2024-04-14,2024,Apr,4,2024-04,CUST0196,Sneha Joshi,South,Chennai,Electronics,USB-C Charger,USB-C Charger,1,700.94,0.0,700.94,73.17,10.438839272976288,700.94,UPI
ORD10767,2024-11-04,2024,Nov,11,2024-11,CUST0040,Ananya Kumar,North,Chandigarh,Clothing,Women's Kurti,Women's Kurti,1,4506.86,0.0,4506.86,1163.32,25.812206281091495,4506.86,UPI
ORD10246,2024-02-06,2024,Feb,2,2024-02,CUST0226,Nikhil Patel,South,Bengaluru,Electronics,Bluetooth Speaker,Bluetooth Speaker,2,5172.8,0.2,8276.48,-471.0,-5.6908250850603155,8276.48,Credit Card
ORD11081,2024-05-13,2024,May,5,2024-05,CUST0135,Unknown Customer,West,Pune,Electronics,Wireless Mouse,Wireless Mouse,2,4677.64,0.1,8419.75,944.9,11.222423468630303,8419.75,Credit Card
ORD11655,2024-11-11,2024,Nov,11,2024-11,CUST0238,Rohan Kapoor,North,Delhi,Stationery,Sticky Notes,Sticky Notes,1,2834.66,0.0,2834.66,1520.09,53.62512611741796,2834.66,Net Banking
ORD10145,2025-02-09,2025,Feb,2,2025-02,CUST0393,Isha Joshi,North,Jaipur,Clothing,Men's T-Shirt,Men's T-Shirt,1,1052.59,0.1,947.33,241.29,25.470532971614958,947.33,Credit Card
ORD10146,2025-02-08,2025,Feb,2,2025-02,CUST0165,Anika Nair,South,Bengaluru,Furniture,Bookshelf,Bookshelf,1,4584.81,0.0,4584.81,1279.6,27.909553503852933,4584.81,Debit Card
ORD10091,2024-09-22,2024,Sep,9,2024-09,CUST0144,Isha Gupta,South,Hyderabad,Clothing,Women's Kurti,Women's Kurti,1,4506.86,0.05,4281.52,937.98,21.907640277284703,4281.52,UPI
ORD11703,2024-11-12,2024,Nov,11,2024-11,CUST0366,Sneha Kapoor,North,Delhi,Clothing,Formal Shirt,Formal Shirt,2,1477.42,0.15,2511.61,539.39,21.47586607793407,2511.61,Debit Card
ORD11417,2025-03-13,2025,Mar,3,2025-03,CUST0412,Divya Singh,South,Bengaluru,Home & Kitchen,Non-Stick Pan,Non-Stick Pan,1,2707.34,0.0,2707.34,790.08,29.18288800076828,2707.34,Credit Card
ORD10683,2024-02-29,2024,Feb,2,2024-02,CUST0160,Aditya Patel,North,Chandigarh,Clothing,Formal Shirt,Formal Shirt,1,1477.42,0.05,1403.55,417.44,29.741726336788858,1403.55,Credit Card
ORD10311,2024-06-27,2024,Jun,6,2024-06,CUST0377,Vihaan Verma,South,Hyderabad,Electronics,Smart Watch,Smart Watch,1,2319.17,0.0,2319.17,262.49,11.318273347792529,2319.17,UPI
ORD11384,2024-02-18,2024,Feb,2,2024-02,CUST0373,Pooja Joshi,South,Bengaluru,Clothing,Formal Shirt,Formal Shirt,1,1477.42,0.0,1477.42,491.31,33.25459246524346,1477.42,Debit Card
ORD10094,2024-05-05,2024,May,5,2024-05,CUST0401,Arun Rao,North,Chandigarh,Furniture,Bed Side Table,Bed Side Table,1,5828.58,0.0,5828.58,998.88,17.137621856438447,5828.58,Net Banking
ORD11881,2024-12-21,2024,Dec,12,2024-12,CUST0298,Divya Kapoor,South,Chennai,Furniture,Office Chair,Office Chair,1,3394.32,0.0,3394.32,1144.69,33.72369134318509,3394.32,UPI
ORD10925,2024-06-25,2024,Jun,6,2024-06,CUST0158,Isha Verma,South,Hyderabad,Electronics,Noise Cancelling Headphones,Noise Cancelling Headphones,2,899.46,0.05,1708.97,267.91,15.676694149107359,1708.97,Debit Card
ORD12020,2024-04-27,2024,Apr,4,2024-04,CUST0412,Divya Singh,West,Pune,Furniture,Bookshelf,Bookshelf,1,4584.81,0.15,3897.09,591.88,15.187742649002203,3897.09,Net Banking
ORD11036,2024-09-15,2024,Sep,9,2024-09,CUST0431,Riya Joshi,West,Pune,Electronics,Webcam HD,Webcam HD,1,2743.97,0.05,2606.77,518.88,19.905093276353494,2606.77,Credit Card
ORD11401,2024-09-02,2024,Sep,9,2024-09,CUST0282,Nikhil Kumar,East,Kolkata,Furniture,Study Table,Study Table,1,4991.64,0.1,4492.48,617.31,13.74096267540423,4492.48,Credit Card
ORD10244,2024-12-24,2024,Dec,12,2024-12,CUST0259,Krishna Nair,South,Bengaluru,Home & Kitchen,LED Table Lamp,LED Table Lamp,1,2416.75,0.3,1691.72,309.14,18.27370959733289,1691.72,UPI
ORD11501,2024-09-28,2024,Sep,9,2024-09,CUST0422,Pooja Iyer,West,Pune,Home & Kitchen,Water Bottle,Water Bottle,2,5018.72,0.0,10037.44,2999.28,29.880925813753308,10037.44,Cash on Delivery
ORD11112,2024-08-28,2024,Aug,8,2024-08,CUST0407,Krishna Mehta,North,Delhi,Clothing,Formal Shirt,Formal Shirt,2,1477.42,0.0,2954.84,982.62,33.25459246524346,2954.84,Net Banking
ORD10215,2024-08-14,2024,Aug,8,2024-08,CUST0069,Karan Verma,West,Mumbai,Home & Kitchen,Air Fryer,Air Fryer,1,1319.46,0.05,1253.49,591.33,47.174688270349186,1253.49,UPI
ORD11469,2024-07-14,2024,Jul,7,2024-07,CUST0135,Arun Gupta,South,Bengaluru,Furniture,Bookshelf,Bookshelf,1,4584.81,0.0,4584.81,1279.6,27.909553503852933,4584.81,Net Banking
ORD11198,2024-09-30,2024,Sep,9,2024-09,CUST0071,Meera Gupta,South,Hyderabad,Furniture,Study Table,Study Table,3,4991.64,0.0,14974.92,3349.4,22.366730506740602,14974.92,Debit Card
ORD10999,2024-04-10,2024,Apr,4,2024-04,CUST0376,Isha Iyer,North,Jaipur,Clothing,Running Shoes,Running Shoes,1,910.04,0.1,819.04,255.79,31.230464934557535,819.04,UPI
ORD10854,2024-03-13,2024,Mar,3,2024-03,CUST0280,Anika Bose,North,Chandigarh,Electronics,Bluetooth Speaker,Bluetooth Speaker,1,5172.8,0.05,4914.16,540.42,10.99719992837026,4914.16,Net Banking
ORD10426,2024-02-19,2024,Feb,2,2024-02,CUST0480,Aadhya Chatterjee,North,Jaipur,Furniture,Study Table,Study Table,1,4991.64,0.1,4492.48,617.31,13.74096267540423,4492.48,UPI
ORD12077,2024-02-08,2024,Feb,2,2024-02,CUST0401,Arun Rao,North,Jaipur,Electronics,Noise Cancelling Headphones,Noise Cancelling Headphones,2,899.46,0.0,1439.14,-1.92,-0.13341301054796612,1439.14,Credit Card
ORD11143,2024-07-28,2024,Jul,7,2024-07,CUST0328,Pooja Kumar,North,Chandigarh,Furniture,Study Table,Study Table,1,4991.64,0.1,4492.48,617.31,13.74096267540423,4492.48,Debit Card
ORD11144,2024-05-06,2024,May,5,2024-05,CUST0467,Anika Kumar,West,Ahmedabad,Clothing,Running Shoes,Running Shoes,1,910.04,0.1,819.04,255.79,31.230464934557535,819.04,Debit Card
ORD11700,2024-10-19,2024,Oct,10,2024-10,CUST0212,Sai Gupta,North,Delhi,Electronics,Laptop Stand,Laptop Stand,2,4602.67,0.1,8284.81,354.49,4.278794564993041,8284.81,Credit Card
ORD10227,2024-02-28,2024,Feb,2,2024-02,CUST0040,Ananya Kumar,South,Chennai,Electronics,Bluetooth Speaker,Bluetooth Speaker,3,5172.8,0.0,15518.4,2397.19,15.4474043715847,15518.4,Cash on Delivery
ORD10001,2024-12-20,2024,Dec,12,2024-12,CUST0307,Divya Kapoor,North,Jaipur,Electronics,USB-C Charger,USB-C Charger,1,700.94,0.1,630.85,3.08,0.4882301656495205,630.85,Cash on Delivery
ORD11419,2024-06-08,2024,Jun,6,2024-06,CUST0076,Ishaan Sharma,North,Chandigarh,Home & Kitchen,Non-Stick Pan,Non-Stick Pan,1,2707.34,0.0,2707.34,790.08,29.18288800076828,2707.34,Debit Card
ORD10402,2025-02-02,2025,Feb,2,2025-02,CUST0352,Arjun Mehta,West,Ahmedabad,Furniture,Recliner Chair,Recliner Chair,1,2880.32,0.05,2736.3,838.86,30.656726236158317,2736.3,Net Banking
ORD11429,2024-02-18,2024,Feb,2,2024-02,CUST0201,Ananya Gupta,North,Delhi,Home & Kitchen,Non-Stick Pan,Non-Stick Pan,3,2707.34,0.3,5685.41,-66.36,-1.1671981440212755,5685.41,Cash on Delivery
ORD11104,2025-03-13,2025,Mar,3,2025-03,CUST0448,Anika Chatterjee,South,Hyderabad,Electronics,Smart Watch,Smart Watch,1,2319.17,0.15,1971.29,-85.39,-4.331681284843935,1971.29,Cash on Delivery
ORD10085,2024-04-18,2024,Apr,4,2024-04,CUST0230,Arun Verma,West,Ahmedabad,Clothing,Formal Shirt,Formal Shirt,1,1477.42,0.1,1329.68,343.57,25.838547620480114,1329.68,UPI
ORD10163,2024-02-24,2024,Feb,2,2024-02,CUST0094,Rohan Das,South,Hyderabad,Electronics,Bluetooth Speaker,Bluetooth Speaker,1,5172.8,0.05,4914.16,540.42,10.99719992837026,4914.16,UPI
ORD10115,2024-05-18,2024,May,5,2024-05,CUST0163,Anika Mehta,East,Patna,Clothing,Women's Kurti,Women's Kurti,2,4506.86,0.0,9013.72,2326.64,25.812206281091495,9013.72,Credit Card
ORD10671,2024-09-18,2024,Sep,9,2024-09,CUST0226,Nikhil Patel,South,Bengaluru,Electronics,Bluetooth Speaker,Bluetooth Speaker,1,5172.8,0.0,5172.8,799.06,15.447339931951745,5172.8,UPI
ORD11175,2024-11-01,2024,Nov,11,2024-11,CUST0006,Kavya Das,North,Chandigarh,Stationery,Gel Pen Set,Gel Pen Set,1,4275.22,0.05,4061.46,1897.58,46.72162227376362,4061.46,Debit Card
ORD11831,2024-02-07,2024,Feb,2,2024-02,CUST0428,Arjun Iyer,East,Patna,Home & Kitchen,Storage Containers Set,Storage Containers Set,2,4142.6,0.0,8285.2,3853.13,46.50617969391203,8285.2,Cash on Delivery
ORD11815,2025-02-26,2025,Feb,2,2025-02,CUST0350,Priya Kumar,West,Ahmedabad,Home & Kitchen,Storage Containers Set,Storage Containers Set,1,4142.6,0.05,3935.47,1719.44,43.690842516903956,3935.47,Credit Card
ORD11586,2024-04-30,2024,Apr,4,2024-04,CUST0125,Aarav Kapoor,South,Bengaluru,Clothing,Men's T-Shirt,Men's T-Shirt,1,1052.59,0.15,894.7,188.66,21.08639767519839,894.7,Credit Card
ORD11393,2024-05-17,2024,May,5,2024-05,CUST0060,Rohan Mehta,West,Ahmedabad,Furniture,Bookshelf,Bookshelf,1,4584.81,0.15,3897.09,591.88,15.187742649002203,3897.09,UPI
ORD11568,2024-06-17,2024,Jun,6,2024-06,CUST0284,Aadhya Rao,West,Ahmedabad,Electronics,USB-C Charger,USB-C Charger,2,700.94,0.2,1121.5,-134.04,-11.951850200624163,1121.5,Net Banking
ORD10890,2024-02-29,2024,Feb,2,2024-02,CUST0172,Ravi Patel,South,Bengaluru,Furniture,Recliner Chair,Recliner Chair,1,2880.32,0.05,2736.3,838.86,30.656726236158317,2736.3,UPI
ORD11502,2024-10-24,2024,Oct,10,2024-10,CUST0396,Meera Gupta,East,Patna,Clothing,Winter Jacket,Winter Jacket,1,2896.9,0.05,2752.06,1166.39,42.38243352252495,2752.06,UPI
ORD11661,2024-11-08,2024,Nov,11,2024-11,CUST0125,Aarav Kapoor,North,Delhi,Stationery,Notebook Pack,Notebook Pack,1,4753.51,0.2,3802.81,1507.01,39.62885340051173,3802.81,Debit Card
ORD11557,2024-09-14,2024,Sep,9,2024-09,CUST0261,Karan Bose,East,Bhubaneswar,Furniture,Office Chair,Office Chair,1,3394.32,0.0,3394.32,1144.69,33.72369134318509,3394.32,Cash on Delivery
ORD10626,2024-09-27,2024,Sep,9,2024-09,CUST0162,Vihaan Singh,East,Patna,Clothing,Formal Shirt,Formal Shirt,1,1477.42,0.05,1403.55,417.44,29.741726336788858,1403.55,Credit Card
ORD12024,2024-10-07,2024,Oct,10,2024-10,CUST0021,Sneha Mehta,East,Bhubaneswar,Furniture,Sofa Cover,Sofa Cover,1,4703.54,0.15,3998.01,757.61,18.94967746453861,3998.01,UPI
ORD11537,2024-03-18,2024,Mar,3,2024-03,CUST0060,Rohan Mehta,North,Chandigarh,Clothing,Formal Shirt,Formal Shirt,2,1477.42,0.1,2659.36,687.14,25.838547620480114,2659.36,Debit Card
ORD11840,2024-11-24,2024,Nov,11,2024-11,CUST0467,Anika Kumar,South,Bengaluru,Clothing,Winter Jacket,Winter Jacket,1,2896.9,0.05,2752.06,1166.39,42.38243352252495,2752.06,Credit Card
ORD11097,2024-03-26,2024,Mar,3,2024-03,CUST0235,Pooja Chatterjee,East,Patna,Furniture,Bed Side Table,Bed Side Table,1,5828.58,0.0,4954.29,124.59,2.514790212119194,4954.29,Cash on Delivery
ORD10953,2024-07-18,2024,Jul,7,2024-07,CUST0027,Meera Joshi,East,Patna,Furniture,Bed Side Table,Bed Side Table,2,5828.58,0.0,11657.16,1997.75,17.137536072250874,11657.16,Net Banking
ORD10808,2024-07-01,2024,Jul,7,2024-07,CUST0162,Vihaan Singh,West,Mumbai,Clothing,Winter Jacket,Winter Jacket,1,2896.9,0.0,2896.9,1311.23,45.263212399461494,2896.9,Credit Card
ORD10259,2024-07-26,2024,Jul,7,2024-07,CUST0412,Divya Singh,East,Bhubaneswar,Electronics,Noise Cancelling Headphones,Noise Cancelling Headphones,1,899.46,0.05,854.49,133.96,15.677187562171587,854.49,Cash on Delivery
ORD10625,2024-10-18,2024,Oct,10,2024-10,CUST0318,Kavya Singh,North,Chandigarh,Furniture,Recliner Chair,Recliner Chair,1,2880.32,0.05,2736.3,838.86,30.656726236158317,2736.3,UPI
ORD10827,2024-09-13,2024,Sep,9,2024-09,CUST0256,Ravi Reddy,North,Chandigarh,Furniture,Bed Side Table,Bed Side Table,3,5828.58,0.05,16611.45,2122.34,12.776368107540282,16611.45,Credit Card
ORD10235,2024-01-30,2024,Jan,1,2024-01,CUST0079,Myra Kapoor,North,Jaipur,Clothing,Women's Kurti,Women's Kurti,1,4506.86,0.1,4056.17,712.63,17.569036800725808,4056.17,Cash on Delivery
ORD10136,2024-08-10,2024,Aug,8,2024-08,CUST0153,Aadhya Iyer,West,Pune,Electronics,Smart Watch,Smart Watch,2,2319.17,0.1,4174.51,61.15,1.4648425803267928,4174.51,Credit Card
ORD10617,2024-04-21,2024,Apr,4,2024-04,CUST0055,Kavya Gupta,North,Chandigarh,Home & Kitchen,Non-Stick Pan,Non-Stick Pan,1,2707.34,0.15,2301.24,383.98,16.685786793207143,2301.24,Credit Card
ORD11541,2024-01-18,2024,Jan,1,2024-01,CUST0054,Sanjay Rao,South,Hyderabad,Home & Kitchen,Mixer Grinder,Mixer Grinder,1,4246.55,0.0,4246.55,1791.65,42.190719525261684,4246.55,Net Banking
ORD11767,2024-10-11,2024,Oct,10,2024-10,CUST0392,Reyansh Bose,East,Bhubaneswar,Furniture,Sofa Cover,Sofa Cover,4,4703.54,0.0,18814.16,5852.56,31.107208613087167,18814.16,Net Banking
ORD10837,2024-04-11,2024,Apr,4,2024-04,CUST0071,Meera Gupta,North,Delhi,Clothing,Running Shoes,Running Shoes,1,910.04,0.0,910.04,346.79,38.107116170717774,910.04,UPI
ORD10843,2024-06-05,2024,Jun,6,2024-06,CUST0302,Pooja Verma,South,Hyderabad,Clothing,Women's Kurti,Women's Kurti,2,4506.86,0.0,9013.72,2326.64,25.812206281091495,9013.72,Debit Card
ORD10960,2024-04-19,2024,Apr,4,2024-04,CUST0398,Riya Singh,North,Delhi,Home & Kitchen,Air Fryer,Air Fryer,1,1319.46,0.05,1253.49,591.33,47.174688270349186,1253.49,UPI
ORD11827,2024-04-05,2024,Apr,4,2024-04,CUST0259,Krishna Nair,East,Bhubaneswar,Furniture,Recliner Chair,Recliner Chair,3,2880.32,0.0,8640.96,2948.63,34.12387049587083,8640.96,Debit Card
ORD12106,2024-05-22,2024,May,5,2024-05,CUST0168,Riya Das,North,Jaipur,Furniture,Bookshelf,Bookshelf,2,4584.81,0.0,9169.62,2559.19,27.909444448079633,9169.62,Cash on Delivery
ORD10593,2024-03-26,2024,Mar,3,2024-03,CUST0060,Rohan Mehta,East,Patna,Electronics,Laptop Stand,Laptop Stand,1,4602.67,0.0,4602.67,637.51,13.850873514720801,4602.67,Credit Card
ORD11315,2024-11-04,2024,Nov,11,2024-11,CUST0223,Arun Iyer,North,Jaipur,Electronics,Noise Cancelling Headphones,Noise Cancelling Headphones,2,899.46,0.05,1708.97,267.91,15.676694149107359,1708.97,Credit Card
ORD11526,2025-03-31,2025,Mar,3,2025-03,CUST0060,Rohan Mehta,South,Bengaluru,Electronics,Noise Cancelling Headphones,Noise Cancelling Headphones,1,899.46,0.05,854.49,133.96,15.677187562171587,854.49,Cash on Delivery
ORD11563,2024-05-11,2024,May,5,2024-05,CUST0135,Arun Gupta,West,Mumbai,Home & Kitchen,Air Fryer,Air Fryer,1,1319.46,0.0,1319.46,657.3,49.81583375017052,1319.46,UPI
ORD11292,2024-05-23,2024,May,5,2024-05,CUST0332,Vihaan Verma,East,Patna,Electronics,Bluetooth Speaker,Bluetooth Speaker,1,5172.8,0.15,4396.88,23.14,0.526282272884409,4396.88,Credit Card
ORD11753,2024-11-10,2024,Nov,11,2024-11,CUST0460,Isha Chatterjee,North,Jaipur,Electronics,Bluetooth Speaker,Bluetooth Speaker,2,5172.8,0.0,10345.6,1598.12,15.447339931951745,10345.6,Debit Card
ORD11606,2024-07-27,2024,Jul,7,2024-07,CUST0377,Vihaan Verma,West,Ahmedabad,Electronics,Noise Cancelling Headphones,Noise Cancelling Headphones,1,899.46,0.15,764.54,44.01,5.756402542705417,764.54,UPI
ORD11978,2024-11-04,2024,Nov,11,2024-11,CUST0008,Meera Nair,West,Pune,Electronics,USB-C Charger,USB-C Charger,1,700.94,0.1,630.85,3.08,0.4882301656495205,630.85,Credit Card
ORD11889,2024-10-14,2024,Oct,10,2024-10,CUST0011,Sneha Iyer,East,Patna,Home & Kitchen,Water Bottle,Water Bottle,2,5018.72,0.1,9033.7,1995.54,22.089952068366227,9033.7,UPI
ORD10294,2024-10-11,2024,Oct,10,2024-10,CUST0350,Priya Kumar,South,Bengaluru,Electronics,Noise Cancelling Headphones,Noise Cancelling Headphones,1,899.46,0.05,854.49,133.96,15.677187562171587,854.49,Net Banking
ORD10365,2024-11-27,2024,Nov,11,2024-11,CUST0078,Aadhya Singh,North,Chandigarh,Clothing,Winter Jacket,Winter Jacket,2,2896.9,0.1,5214.42,2043.08,39.18134711051277,5214.42,Cash on Delivery
ORD10179,2025-02-20,2025,Feb,2,2025-02,CUST0227,Ishaan Sharma,West,Pune,Home & Kitchen,LED Table Lamp,LED Table Lamp,1,2416.75,0.05,2295.91,913.33,39.78074053425439,2295.91,UPI
ORD10660,2024-09-17,2024,Sep,9,2024-09,CUST0108,Isha Kapoor,East,Kolkata,Clothing,Running Shoes,Running Shoes,2,910.04,0.1,1638.07,511.57,31.230045114067167,1638.07,Debit Card
ORD10997,2024-07-07,2024,Jul,7,2024-07,CUST0010,Ananya Patel,South,Hyderabad,Stationery,Sticky Notes,Sticky Notes,2,2834.66,0.05,5385.85,2756.71,51.18430702674601,5385.85,Net Banking
ORD10015,2024-12-09,2024,Dec,12,2024-12,CUST0089,Pooja Singh,North,Chandigarh,Electronics,Portable SSD 1TB,Portable SSD 1TB,1,3916.61,0.0,3916.61,516.61,13.190233390610759,3916.61,Credit Card
ORD11711,2024-02-19,2024,Feb,2,2024-02,CUST0158,Isha Verma,East,Bhubaneswar,Clothing,Formal Shirt,Formal Shirt,1,1477.42,0.05,1403.55,417.44,29.741726336788858,1403.55,Credit Card
ORD11111,2024-11-29,2024,Nov,11,2024-11,CUST0099,Neha Joshi,West,Ahmedabad,Electronics,USB-C Charger,USB-C Charger,2,700.94,0.0,1401.88,146.34,10.438839272976288,1401.88,UPI
ORD11395,2024-06-23,2024,Jun,6,2024-06,CUST0285,Isha Kapoor,North,Jaipur,Clothing,Winter Jacket,Winter Jacket,3,2896.9,0.05,8256.17,3499.16,42.38236373524285,8256.17,Net Banking
ORD10166,2024-01-01,2024,Jan,1,2024-01,CUST0106,Kavya Reddy,South,Chennai,Furniture,Office Chair,Office Chair,1,3394.32,0.0,3394.32,1144.69,33.72369134318509,3394.32,Debit Card
ORD12151,2024-04-29,2024,Apr,4,2024-04,CUST0145,Nikhil Sharma,South,Bengaluru,Furniture,Bookshelf,Bookshelf,1,4584.81,0.05,4355.57,1050.36,24.115328188962636,4355.57,Credit Card
ORD11360,2024-05-16,2024,May,5,2024-05,CUST0339,Sneha Singh,West,Ahmedabad,Home & Kitchen,Storage Containers Set,Storage Containers Set,2,4142.6,0.15,7042.42,2610.35,37.06609375754357,7042.42,UPI
ORD10060,2024-10-13,2024,Oct,10,2024-10,CUST0395,Diya Verma,West,Ahmedabad,Electronics,Smart Watch,Smart Watch,2,2319.17,0.0,4638.34,524.98,11.318273347792529,4638.34,Cash on Delivery
ORD10710,2024-11-22,2024,Nov,11,2024-11,CUST0298,Divya Kapoor,South,Bengaluru,Clothing,Denim Jeans,Denim Jeans,1,2056.08,0.0,2056.08,837.62,40.73868721061438,2056.08,Debit Card
ORD10677,2024-06-08,2024,Jun,6,2024-06,CUST0283,Sai Kapoor,South,Hyderabad,Home & Kitchen,Non-Stick Pan,Non-Stick Pan,1,2707.34,0.15,2301.24,383.98,16.685786793207143,2301.24,UPI
ORD11379,2024-04-01,2024,Apr,4,2024-04,CUST0270,Aditya Nair,West,Ahmedabad,Clothing,Formal Shirt,Formal Shirt,1,1477.42,0.0,1477.42,491.31,33.25459246524346,1477.42,Credit Card
ORD10781,2024-12-25,2024,Dec,12,2024-12,CUST0350,Priya Kumar,West,Mumbai,Clothing,Denim Jeans,Denim Jeans,1,2056.08,0.0,1747.67,529.21,30.280888268380185,1747.67,UPI
ORD10425,2024-12-27,2024,Dec,12,2024-12,CUST0172,Ravi Patel,South,Bengaluru,Electronics,Webcam HD,Webcam HD,1,2743.97,0.0,2743.97,656.08,23.90988239667344,2743.97,Net Banking
ORD10293,2024-12-02,2024,Dec,12,2024-12,CUST0046,Krishna Joshi,South,Chennai,Clothing,Formal Shirt,Formal Shirt,1,1477.42,0.0,1477.42,491.31,33.25459246524346,1477.42,UPI
ORD11066,2024-12-20,2024,Dec,12,2024-12,CUST0078,Aadhya Singh,North,Jaipur,Home & Kitchen,Mixer Grinder,Mixer Grinder,1,4246.55,0.1,3821.9,1367.0,35.76755017138073,3821.9,Cash on Delivery
ORD12093,2024-08-28,2024,Aug,8,2024-08,CUST0062,Aditya Mehta,West,Mumbai,Electronics,Webcam HD,Webcam HD,1,2743.97,0.05,2606.77,518.88,19.905093276353494,2606.77,Debit Card
ORD10330,2024-10-24,2024,Oct,10,2024-10,CUST0162,Vihaan Singh,West,Mumbai,Electronics,Noise Cancelling Headphones,Noise Cancelling Headphones,1,899.46,0.0,899.46,178.93,19.893046939274676,899.46,Net Banking
ORD11639,2024-12-01,2024,Dec,12,2024-12,CUST0161,Sneha Nair,West,Ahmedabad,Furniture,Bed Side Table,Bed Side Table,2,5828.58,0.15,9908.59,249.18,2.5147876741292152,9908.59,Credit Card
ORD10430,2025-02-23,2025,Feb,2,2025-02,CUST0422,Pooja Iyer,South,Bengaluru,Electronics,USB-C Charger,USB-C Charger,1,700.94,0.1,630.85,3.08,0.4882301656495205,630.85,Debit Card
ORD11013,2024-06-10,2024,Jun,6,2024-06,CUST0318,Kavya Singh,West,Ahmedabad,Home & Kitchen,Storage Containers Set,Storage Containers Set,2,4142.6,0.05,7870.94,3438.87,43.69071546727582,7870.94,UPI
ORD10080,2024-05-20,2024,May,5,2024-05,CUST0329,Aadhya Verma,South,Chennai,Furniture,Study Table,Study Table,1,4991.64,0.15,4242.89,367.72,8.666734230677676,4242.89,Credit Card
ORD11718,2025-01-20,2025,Jan,1,2025-01,CUST0054,Sanjay Rao,West,Mumbai,Stationery,Notebook Pack,Notebook Pack,1,4753.51,0.0,4753.51,2457.71,51.70305731974898,4753.51,Net Banking
ORD11053,2025-01-19,2025,Jan,1,2025-01,CUST0443,Vihaan Bose,North,Delhi,Electronics,Webcam HD,Webcam HD,2,2743.97,0.2,4390.35,214.56,4.887081895520859,4390.35,Debit Card
ORD11732,2025-02-21,2025,Feb,2,2025-02,CUST0246,Pooja Singh,West,Mumbai,Furniture,Bookshelf,Bookshelf,3,4584.81,0.1,12378.99,2463.35,19.899442523178383,12378.99,Cash on Delivery
ORD10835,2025-03-15,2025,Mar,3,2025-03,CUST0023,Aadhya Chatterjee,East,Bhubaneswar,Clothing,Women's Kurti,Women's Kurti,2,4506.86,0.1,8112.35,1425.27,17.569138412420568,8112.35,UPI
ORD10750,2024-11-15,2024,Nov,11,2024-11,CUST0303,Meera Verma,East,Patna,Clothing,Denim Jeans,Denim Jeans,1,2056.08,0.0,2056.08,837.62,40.73868721061438,2056.08,Credit Card
ORD10891,2024-09-18,2024,Sep,9,2024-09,CUST0084,Arjun Rao,South,Hyderabad,Home & Kitchen,Air Fryer,Air Fryer,4,1319.46,0.05,5013.95,2365.32,47.17478235722335,5013.95,UPI
ORD10255,2024-08-25,2024,Aug,8,2024-08,CUST0231,Aditya Chatterjee,West,Ahmedabad,Clothing,Running Shoes,Running Shoes,2,910.04,0.05,1729.08,602.58,34.84974668609897,1729.08,Credit Card
